country,QS Login,Status,seller_id,Task ID,associate_queue,associate,metric_wk_no,associate_action,correct associate action,Associate Key-Driver,Sub-Key driver,Defect Area Associate,QA Comments on Associate Action,Metric name,investigator_task,investigator_queue,investigator,verification_action,correct investigator action,Investigator Key-Driver,Defect Area Investigator,QA Comments on investigator Action,General Notes,Action correctly captured,Audit outcome,associate_resolve date,Type of audit,"If data correctly captured is ""No"" reason:"
GB,mnanduri,,A2DQ89ZNRWPJRF,A2DQ89ZNRWPJRF,Amigos,kasdoran,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,anacubi,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
US,mnanduri,,A3GIOUI21P152D,A3GIOUI21P152D,Amigos,adamrasm,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,swkrishn,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
GB,mnanduri,,AFT66QYY42I2R,AFT66QYY42I2R,Amigos,akketkar,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sutumka,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
GB,mnanduri,,A3VRU9FSZYKH1S,A3VRU9FSZYKH1S,Amigos,capuleac,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,msharef,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
GB,mnanduri,,A1WSAHNB7O6KYJ,A1WSAHNB7O6KYJ,Amigos,mahjoann,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,gustafa,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
GB,mnanduri,,A1O4OO7HN496JS,A1O4OO7HN496JS,Amigos,ravnna,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,mssind,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
US,mnanduri,,A88NZCHP3GV3W,A88NZCHP3GV3W,Amigos,jvicha,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,zdcasti,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
GB,mnanduri,,A5KQXZY8OELMH,A5KQXZY8OELMH,Amigos,kowandd,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_CN,shaolz,Declined SIV,,,,,,,,15/07/2021,Task Outcome,
US,mnanduri,,A1IPJJH3QBARR1,A1IPJJH3QBARR1,Amigos,torresac,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ndmorle,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
GB,mnanduri,,A1IWREJ10V8563,A1IWREJ10V8563,Amigos,muchans,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,petrikav,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
GB,mnanduri,,A2E36323VBPNQA,A2E36323VBPNQA,Amigos,racoshea,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,mnghiem,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
IN,mnanduri,,A1PWDSAD5REYPQ,A1PWDSAD5REYPQ,Amigos,soumesa,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,motapart,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
IN,mnanduri,,A2X7N0KOOJ06I2,A2X7N0KOOJ06I2,Amigos,anuzhat,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sutumka,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
IN,mnanduri,,A2ZLT3NUUNC5QC,A2ZLT3NUUNC5QC,Amigos,artaviar,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,hemdisha,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
IN,mnanduri,,A1PBRYEP8H4L,A1PBRYEP8H4L,Amigos,subhmall,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,muhammkv,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
AU,mnanduri,,A2XTIDS8N4BR38,A2XTIDS8N4BR38,Amigos,tholiza,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,girijag,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
IN,mnanduri,,A21B598KL5MTBB,A21B598KL5MTBB,Amigos,axelteno,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,pnnghia,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
IN,mnanduri,,A1MEYOLOF9B71W,A1MEYOLOF9B71W,Amigos,zmmaro,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,hemdisha,RFI/RFD,,,,,,,,17/07/2021,Task Outcome,
IN,mnanduri,,A3DLAMJFJ376IF,A3DLAMJFJ376IF,Amigos,rizeqor,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,thohrry,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
IN,mnanduri,,A1S0FQ11BO7YDC,A1S0FQ11BO7YDC,Amigos,catgomer,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,jiahme,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
IN,mnanduri,,A2WXGQ98X9W5BL,A2WXGQ98X9W5BL,Amigos,emmkeena,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,mnghiem,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
IN,mnanduri,,A2HZO0QBSE30C1,A2HZO0QBSE30C1,Amigos,cordsoni,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,hemdisha,RFI/RFD,,,,,,,,17/07/2021,Task Outcome,
IN,mnanduri,,A2L6C7HUHSWOB5,A2L6C7HUHSWOB5,Amigos,vishnumk,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,hhmdm,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
IN,mnanduri,,A16QMD2FAZWPW0,A16QMD2FAZWPW0,Amigos,sasudar,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,petrikav,Declined SIV,,,,,,,,13/07/2021,Task Outcome,
AU,mnanduri,,A1UC27E5B1BO0X,A1UC27E5B1BO0X,Amigos,jakeegan,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,abeerc,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
AE,mnanduri,,AJ4WBGTAWFC6P,AJ4WBGTAWFC6P,Amigos,albrakan,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_AE,abduhad,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
IN,mnanduri,,A2Y1R8O51EJ1L3,A2Y1R8O51EJ1L3,Amigos,woolardr,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ahamedu,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
TR,mnanduri,,A1ZPU65H9QT11G,A1ZPU65H9QT11G,Amigos,ozevinmo,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_TR,alimmsai,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
TR,mnanduri,,AQPHHO1T3HEH8,AQPHHO1T3HEH8,Amigos,aliozde,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_TR,hmasoha,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
US,tadilv,,A1ZL4JZB0L3ND9,A1ZL4JZB0L3ND9,Amigos,qandrein,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,vicporra,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
GB,tadilv,,A293H7HP2FU5CF,A293H7HP2FU5CF,Amigos,kumbald,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ekkonark,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
US,tadilv,,A11S2Y3EYDMIF5,A11S2Y3EYDMIF5,Amigos,mccrvaj,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sebastcr,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
GB,tadilv,,A2W973LC8UV6U7,A2W973LC8UV6U7,Amigos,sccupcea,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,petrikav,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
GB,tadilv,,A1EJNQ9R1L2M2M,A1EJNQ9R1L2M2M,Amigos,lggopina,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,pnnghia,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
CA,tadilv,,A273XRHVDIUTIK,A273XRHVDIUTIK,Amigos,enouim,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,valsolan,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
US,tadilv,,A1PBL4EKPROJ6L,A1PBL4EKPROJ6L,Amigos,mameb,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,mnghiem,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
US,tadilv,,AJ8VQAMB2R814,AJ8VQAMB2R814,Amigos,porralin,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,milarami,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
US,tadilv,,A26DGKIJ7402UU,A26DGKIJ7402UU,Amigos,ariasbr,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,barzunv,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
US,tadilv,,A23WFU4GULZAA6,A23WFU4GULZAA6,Amigos,ponappmm,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,valsolan,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
GB,tadilv,,A2KGCHJVOO3SBT,A2KGCHJVOO3SBT,Amigos,soacatia,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,rarinth,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
GB,tadilv,,A2AQAAZ00HYEE3,A2AQAAZ00HYEE3,Amigos,plantekp,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,marramis,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
GB,tadilv,,A35I0D3G82JISG,A35I0D3G82JISG,Amigos,jlopzyv,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,valsolan,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
GB,tadilv,,AXXRDAUDLIYG1,AXXRDAUDLIYG1,Amigos,nkonan,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sebastcr,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
GB,tadilv,,A3N7OSNTVYCHHJ,A3N7OSNTVYCHHJ,Amigos,osheato,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,milarami,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
GB,tadilv,,A1U62S012L5YBD,A1U62S012L5YBD,Amigos,bogdzp,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,mssind,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
CA,tadilv,,A22VTFV3SCOUON,A22VTFV3SCOUON,Amigos,hoeff,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ndmorle,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
GB,tadilv,,ARCNCTL055E6D,ARCNCTL055E6D,Amigos,syamchak,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,petrikav,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
US,tadilv,,A2UENAVBAXOCAJ,A2UENAVBAXOCAJ,Amigos,hinayof,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,pnnghia,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
GB,tadilv,,A1RBYLMK6J6FHG,A1RBYLMK6J6FHG,Amigos,plantekp,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_IT,rmimo,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
US,tadilv,,A3BW8BJG54GIGZ,A3BW8BJG54GIGZ,Amigos,miviquez,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,pravien,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
US,tadilv,,A217CKF5NBHVLO,A217CKF5NBHVLO,Amigos,farrelo,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_CN,daijiay,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
US,tadilv,,A1LR8IARH9BLXR,A1LR8IARH9BLXR,Amigos,anansuku,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,jssolera,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
US,tadilv,,A24CA6T7RL8L9I,A24CA6T7RL8L9I,Amigos,grigolle,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ndmorle,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
GB,tadilv,,A20WQZS68YP3UQ,A20WQZS68YP3UQ,Amigos,meabr,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,kyazzeh,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
US,tadilv,,A3JWMRISK1P30P,A3JWMRISK1P30P,Amigos,danarley,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,kccerdas,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
FR,tadilv,,A1XNLBC3LS0FK4,A1XNLBC3LS0FK4,Amigos,ppidalat,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,sumukm,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
FR,tadilv,,ALCO1ZWECNIY4,ALCO1ZWECNIY4,Amigos,ppidalat,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,messanj,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
FR,tadilv,,A10OVK9Y78HU6C,A10OVK9Y78HU6C,Amigos,mcorres,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,sumukm,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
FR,tadilv,,A34SCDZVC9I3U7,A34SCDZVC9I3U7,Amigos,cmmitram,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,messanj,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
FR,tadilv,,A2884B0OC5WCB3,A2884B0OC5WCB3,Amigos,mcorres,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,petrikav,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
FR,tadilv,,A2KBJ16FBFY0BE,A2KBJ16FBFY0BE,Amigos,cmmitram,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,agaganda,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
FR,tadilv,,A30P5NQIWGOA4S,A30P5NQIWGOA4S,Amigos,baldsoun,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,sumukm,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
FR,tadilv,,A39G5UQ3KD6DK6,A39G5UQ3KD6DK6,Amigos,halios,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ndmorle,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
FR,tadilv,,A1W0DIC1Z3QIZ2,A1W0DIC1Z3QIZ2,Amigos,phoeben,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,messanj,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
US,voyak,,AJLB1W3R2K656,AJLB1W3R2K656,Amigos,herluisd,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,floansel,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
GB,voyak,,ATRHFMTMDRKKV,ATRHFMTMDRKKV,Amigos,ayyazbek,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ekkonark,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
CA,voyak,,A3IKXH4YJEXJLL,A3IKXH4YJEXJLL,Amigos,nkvinma,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,asmujeeb,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
GB,voyak,,A3O6ZI4OXX4IVS,A3O6ZI4OXX4IVS,Amigos,villagga,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,rarinth,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
GB,voyak,,A1R4UJC1ARO5C1,A1R4UJC1ARO5C1,Amigos,hilarodr,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,mnghiem,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
GB,voyak,,AE982PTQB4T1K,AE982PTQB4T1K,Amigos,akketkar,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,szkirn,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
US,voyak,,A3AEE52O01S3IR,A3AEE52O01S3IR,Amigos,cabalce,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,valsolan,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
US,voyak,,A3DST93V3US7K,A3DST93V3US7K,Amigos,jimmitzy,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,milarami,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
CA,voyak,,AEENO1GIV9OMT,AEENO1GIV9OMT,Amigos,meugeni,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,nandiami,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
US,voyak,,A29LZEKJX4EHYJ,A29LZEKJX4EHYJ,Amigos,anansuku,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_TR,alimmsai,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
CA,voyak,,A1L3QJ65DP5LXZ,A1L3QJ65DP5LXZ,Amigos,jakeegan,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,rvatturi,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
GB,voyak,,AGF0XTKKV1HRZ,AGF0XTKKV1HRZ,Amigos,bahjatab,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ekkonark,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
CA,voyak,,AONHN4XEPE1C3,AONHN4XEPE1C3,Amigos,segurapa,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,vicporra,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
GB,voyak,,A296NG2WQEZ70Z,A296NG2WQEZ70Z,Amigos,nblanka,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,prathknz,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
GB,voyak,,AN22C93UIEPRQ,AN22C93UIEPRQ,Amigos,uhariyan,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,phadun,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
GB,voyak,,A219F3EGYFY3FZ,A219F3EGYFY3FZ,Amigos,moizem,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,zdcasti,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
US,voyak,,A152WBVDC2RP8P,A152WBVDC2RP8P,Amigos,grigolle,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sebastcr,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
US,voyak,,AX60L7EA9UY8A,AX60L7EA9UY8A,Amigos,jsueguz,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,begonp,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
US,voyak,,AHNPVZWF0I5KF,AHNPVZWF0I5KF,Amigos,seslaugh,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,zdcasti,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
GB,voyak,,A33YQLHQ14XA3H,A33YQLHQ14XA3H,Amigos,shaspriy,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,prathknz,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
US,voyak,,A8J8ARFTIMVCK,A8J8ARFTIMVCK,Amigos,jsueguz,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,zdcasti,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
US,voyak,,A3PQXLNS7KY0MH,A3PQXLNS7KY0MH,Amigos,corbuckl,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,hkkessle,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
GB,voyak,,A1AKRL6UN9GUYZ,A1AKRL6UN9GUYZ,Amigos,brerenee,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ekkonark,RFI/RFD,,,,,,,,12/07/2021,Task Outcome,
GB,voyak,,A2L5IXPXA3OK21,A2L5IXPXA3OK21,Amigos,dugail,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,amariyil,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
US,voyak,,A2OPF07CTG95NC,A2OPF07CTG95NC,Amigos,karenrob,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,karlchao,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
FR,voyak,,A27QV0VON0UY8T,A27QV0VON0UY8T,Amigos,cyriem,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,sumukm,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
FR,voyak,,A1YUR7UALIHNZ8,A1YUR7UALIHNZ8,Amigos,cyriem,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,sumukm,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
FR,voyak,,A2AG7PIF9D7VOF,A2AG7PIF9D7VOF,Amigos,mancasam,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_TR,seveyuce,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
FR,voyak,,A1THN9TGQMYURD,A1THN9TGQMYURD,Amigos,phoeben,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,agaganda,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
FR,voyak,,A1355C0TV8YVF8,A1355C0TV8YVF8,Amigos,dushimeh,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,milarami,RFI/RFD,,,,,,,,16/07/2021,Task Outcome,
FR,voyak,,A2IFCLM5B9LN1T,A2IFCLM5B9LN1T,Amigos,keomanie,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,ammarieg,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
FR,voyak,,A9SDJQMI1ND9G,A9SDJQMI1ND9G,Amigos,baldsoun,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,mannaix,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
FR,voyak,,A1UTD5GEU5UOD1,A1UTD5GEU5UOD1,Amigos,keomanie,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,agaganda,Approved SIV,,,,,,,,12/07/2021,Task Outcome,
FR,voyak,,A25UVLDXV317OX,A25UVLDXV317OX,Amigos,mancasam,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_FR,agaganda,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
FR,voyak,,A1S5FM02E7EBAE,A1S5FM02E7EBAE,Amigos,halios,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,lchnamzn,Approved SIV,,,,,,,,16/07/2021,Task Outcome,
CA,rlise,,A1T3G7W7IOZ5QM,A1T3G7W7IOZ5QM,Amigos,mmmehdow,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,zdcasti,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
US,rlise,,A2ZCURZDWX1SPS,A2ZCURZDWX1SPS,Amigos,drdda,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,karlchao,Approved SIV,,,,,,,,15/07/2021,Task Outcome,
CA,rlise,,A1AKEZPAS01YGR,A1AKEZPAS01YGR,Amigos,ponappmm,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,jssolera,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
GB,rlise,,A32XBVY044EQQK,A32XBVY044EQQK,Amigos,lajimi,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,phlo,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
US,rlise,,A29GYCMCF39PCM,A29GYCMCF39PCM,Amigos,aaveg,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,valsolan,RFI/RFD,,,,,,,,14/07/2021,Task Outcome,
US,rlise,,A1QDECKLUQNQ05,A1QDECKLUQNQ05,Amigos,eulogeb,28,Transfer,,,,,,,2.00004E+13,US_Compliance_Verifiedid_Approval_ES,rmimo,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
US,rlise,,A3CP5HE5PRXIZC,A3CP5HE5PRXIZC,Amigos,jvicha,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,barzunv,Approved SIV,,,,,,,,13/07/2021,Task Outcome,
GB,rlise,,A2AWOFQ4OKR4V7,A2AWOFQ4OKR4V7,Amigos,glukinga,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,sutumka,RFI/RFD,,,,,,,,15/07/2021,Task Outcome,
US,rlise,,A2DBPNBU2V4PT0,A2DBPNBU2V4PT0,Amigos,bogdzp,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,blomsta,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
GB,rlise,,A2QJJFNYQR3R5S,A2QJJFNYQR3R5S,Amigos,tarozen,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,thohrry,Approved SIV,,,,,,,,14/07/2021,Task Outcome,
US,rlise,,A1BWCO6TV1EDF8,A1BWCO6TV1EDF8,Amigos,chacbyro,28,Transfer,,,,,,,2.00004E+13,US_Compliance_VerifiedId_Approval_ROW,valsolan,RFI/RFD,,,,,,,,13/07/2021,Task Outcome,
